,Link,Price
4046,https://condos.ca/toronto/dna3-1030-king-st-w/unit-205-C5387693,"$700,000"
4047,https://condos.ca/toronto/cinema-tower-21-widmer-st/unit-1412-C5385250,"$715,000"
4048,https://condos.ca/toronto/festival-tower-80-john-st/unit-4010-C5407799,"$860,000"
4049,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-911-C5409339,"$595,000"
4050,https://condos.ca/toronto/dna-1-shaw-st/unit-522-C5403647,"$630,000"
4051,https://condos.ca/toronto/dna-1-shaw-st/unit-713-C5401910,"$705,000"
4052,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-602-C5403225,"$663,337"
4053,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1122-C5399371,"$750,000"
4054,https://condos.ca/toronto/oneeleven-condos-111-bathurst-st/unit-1517-C5389466,"$736,000"
4055,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1518-C5339907,"$550,000"
4056,https://condos.ca/toronto/quad-lofts-ii-19-brant-st/unit-309-C5393843,"$850,923"
4057,https://condos.ca/toronto/charlie-8-charlotte-st/unit-2805-C5346733,"$912,000"
4058,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-1133-C5368303,"$650,000"
4059,https://condos.ca/toronto/icon-1-270-wellington-st-w/unit-709-C5385567,"$660,000"
4060,https://condos.ca/toronto/citysphere-801-king-st-w/unit-525-C5380131,"$480,000"
4061,https://condos.ca/toronto/charlie-8-charlotte-st/unit-3404-C5383708,"$963,000"
4062,https://condos.ca/toronto/the-mercer-8-mercer-st/unit-1801-C5374454,"$660,000"
4063,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-118-C5383891,"$1,007,500"
4064,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-704-C5379408,"$610,000"
4065,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-915-C5361161,"$650,000"
4066,https://condos.ca/toronto/the-kings-lofts-800-king-st-w/unit-216-C5320598,"$745,000"
4067,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-407-C5370758,"$665,000"
4068,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-4603-C5374214,"$710,000"
4069,https://condos.ca/toronto/citysphere-801-king-st-w/unit-720-C5370855,"$570,000"
4070,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-416-C5362383,"$855,000"
4071,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-903-C5367290,"$620,000"
4072,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-204-C5349274,"$574,000"
4073,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1405W-C5365787,"$743,000"
4074,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-228-C5360549,"$579,000"
4075,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-513-C5360456,"$700,000"
4076,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-912-C5423631,"$595,000"
4077,https://condos.ca/toronto/massey-square-39-shank-st-1000-king-st-w/unit-513-C5422249,"$751,000"
4078,https://condos.ca/toronto/the-pinnacle-on-adelaide-295-adelaide-st-w/unit-2505-C5401887,"$745,000"
4079,https://condos.ca/toronto/quad-lofts-23-brant-st/unit-612-C5419277,"$840,000"
4080,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1113-C5417083,"$721,000"
4081,https://condos.ca/toronto/300-front-street-west-20-john-st-300-front-st-w/unit-3702-C5391850,"$660,000"
4082,https://condos.ca/toronto/263-wellington-west-263-wellington-st-w/unit-506-C5414448,"$608,500"
4083,https://condos.ca/toronto/charlie-8-charlotte-st/unit-512-C5414476,"$727,000"
4084,https://condos.ca/toronto/thompson-residences-621-629-king-st-w-38-stewart-st/unit-Ph1406-C5407644,"$827,500"
4085,https://condos.ca/toronto/fashion-house-lofts-560-king-st-w-461-adelaide-st-w/unit-306-C5416652,"$835,000"
4086,https://condos.ca/toronto/citysphere-801-king-st-w/unit-826-C5405172,"$575,000"
4087,https://condos.ca/toronto/massey-harris-lofts-915-king-st-w/unit-108-C5417488,"$600,000"
4088,https://condos.ca/toronto/the-soho-metropolitan-36-blue-jays-way/unit-701-C5409883,"$700,000"
4089,https://condos.ca/toronto/cinema-tower-21-widmer-st/unit-706-C5409319,"$843,000"
4090,https://condos.ca/toronto/citysphere-801-king-st-w/unit-1103-C5413103,"$572,000"
4091,https://condos.ca/toronto/musee-525-adelaide-st-w/unit-1132-C5389207,"$694,000"
4092,https://condos.ca/toronto/noir-residences-87-peter-st/unit-1316-C5382796,"$710,000"
4093,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-1127-C5411138,"$585,000"
4094,https://condos.ca/toronto/dna3-1030-king-st-w/unit-205-C5387693,"$700,000"
4095,https://condos.ca/toronto/cinema-tower-21-widmer-st/unit-1412-C5385250,"$715,000"
4096,https://condos.ca/toronto/festival-tower-80-john-st/unit-4010-C5407799,"$860,000"
4097,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-911-C5409339,"$595,000"
4098,https://condos.ca/toronto/dna-1-shaw-st/unit-522-C5403647,"$630,000"
4099,https://condos.ca/toronto/dna-1-shaw-st/unit-713-C5401910,"$705,000"
4100,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-602-C5403225,"$663,337"
4101,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1122-C5399371,"$750,000"
4102,https://condos.ca/toronto/oneeleven-condos-111-bathurst-st/unit-1517-C5389466,"$736,000"
4103,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1518-C5339907,"$550,000"
4104,https://condos.ca/toronto/quad-lofts-ii-19-brant-st/unit-309-C5393843,"$850,923"
4105,https://condos.ca/toronto/charlie-8-charlotte-st/unit-2805-C5346733,"$912,000"
4106,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-1133-C5368303,"$650,000"
4107,https://condos.ca/toronto/icon-1-270-wellington-st-w/unit-709-C5385567,"$660,000"
4108,https://condos.ca/toronto/citysphere-801-king-st-w/unit-525-C5380131,"$480,000"
4109,https://condos.ca/toronto/charlie-8-charlotte-st/unit-3404-C5383708,"$963,000"
4110,https://condos.ca/toronto/the-mercer-8-mercer-st/unit-1801-C5374454,"$660,000"
4111,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-118-C5383891,"$1,007,500"
4112,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-704-C5379408,"$610,000"
4113,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-915-C5361161,"$650,000"
4114,https://condos.ca/toronto/the-kings-lofts-800-king-st-w/unit-216-C5320598,"$745,000"
4115,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-407-C5370758,"$665,000"
4116,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-4603-C5374214,"$710,000"
4117,https://condos.ca/toronto/citysphere-801-king-st-w/unit-720-C5370855,"$570,000"
4118,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-416-C5362383,"$855,000"
4119,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-903-C5367290,"$620,000"
4120,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-204-C5349274,"$574,000"
4121,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1405W-C5365787,"$743,000"
4122,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-228-C5360549,"$579,000"
4123,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-513-C5360456,"$700,000"
4124,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-912-C5423631,"$595,000"
4125,https://condos.ca/toronto/massey-square-39-shank-st-1000-king-st-w/unit-513-C5422249,"$751,000"
4126,https://condos.ca/toronto/the-pinnacle-on-adelaide-295-adelaide-st-w/unit-2505-C5401887,"$745,000"
4127,https://condos.ca/toronto/quad-lofts-23-brant-st/unit-612-C5419277,"$840,000"
4128,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1113-C5417083,"$721,000"
4129,https://condos.ca/toronto/300-front-street-west-20-john-st-300-front-st-w/unit-3702-C5391850,"$660,000"
4130,https://condos.ca/toronto/263-wellington-west-263-wellington-st-w/unit-506-C5414448,"$608,500"
4131,https://condos.ca/toronto/charlie-8-charlotte-st/unit-512-C5414476,"$727,000"
4132,https://condos.ca/toronto/thompson-residences-621-629-king-st-w-38-stewart-st/unit-Ph1406-C5407644,"$827,500"
4133,https://condos.ca/toronto/fashion-house-lofts-560-king-st-w-461-adelaide-st-w/unit-306-C5416652,"$835,000"
4134,https://condos.ca/toronto/citysphere-801-king-st-w/unit-826-C5405172,"$575,000"
4135,https://condos.ca/toronto/massey-harris-lofts-915-king-st-w/unit-108-C5417488,"$600,000"
4136,https://condos.ca/toronto/the-soho-metropolitan-36-blue-jays-way/unit-701-C5409883,"$700,000"
4137,https://condos.ca/toronto/cinema-tower-21-widmer-st/unit-706-C5409319,"$843,000"
4138,https://condos.ca/toronto/citysphere-801-king-st-w/unit-1103-C5413103,"$572,000"
4139,https://condos.ca/toronto/musee-525-adelaide-st-w/unit-1132-C5389207,"$694,000"
4140,https://condos.ca/toronto/noir-residences-87-peter-st/unit-1316-C5382796,"$710,000"
4141,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-1127-C5411138,"$585,000"
4142,https://condos.ca/toronto/dna3-1030-king-st-w/unit-205-C5387693,"$700,000"
4143,https://condos.ca/toronto/cinema-tower-21-widmer-st/unit-1412-C5385250,"$715,000"
4144,https://condos.ca/toronto/festival-tower-80-john-st/unit-4010-C5407799,"$860,000"
4145,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-911-C5409339,"$595,000"
4146,https://condos.ca/toronto/dna-1-shaw-st/unit-522-C5403647,"$630,000"
4147,https://condos.ca/toronto/dna-1-shaw-st/unit-713-C5401910,"$705,000"
4148,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-602-C5403225,"$663,337"
4149,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1122-C5399371,"$750,000"
4150,https://condos.ca/toronto/oneeleven-condos-111-bathurst-st/unit-1517-C5389466,"$736,000"
4151,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1518-C5339907,"$550,000"
4152,https://condos.ca/toronto/quad-lofts-ii-19-brant-st/unit-309-C5393843,"$850,923"
4153,https://condos.ca/toronto/charlie-8-charlotte-st/unit-2805-C5346733,"$912,000"
4154,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-1133-C5368303,"$650,000"
4155,https://condos.ca/toronto/icon-1-270-wellington-st-w/unit-709-C5385567,"$660,000"
4156,https://condos.ca/toronto/citysphere-801-king-st-w/unit-525-C5380131,"$480,000"
4157,https://condos.ca/toronto/charlie-8-charlotte-st/unit-3404-C5383708,"$963,000"
4158,https://condos.ca/toronto/the-mercer-8-mercer-st/unit-1801-C5374454,"$660,000"
4159,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-118-C5383891,"$1,007,500"
4160,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-704-C5379408,"$610,000"
4161,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-915-C5361161,"$650,000"
4162,https://condos.ca/toronto/the-kings-lofts-800-king-st-w/unit-216-C5320598,"$745,000"
4163,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-407-C5370758,"$665,000"
4164,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-4603-C5374214,"$710,000"
4165,https://condos.ca/toronto/citysphere-801-king-st-w/unit-720-C5370855,"$570,000"
4166,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-416-C5362383,"$855,000"
4167,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-903-C5367290,"$620,000"
4168,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-204-C5349274,"$574,000"
4169,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1405W-C5365787,"$743,000"
4170,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-228-C5360549,"$579,000"
4171,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-513-C5360456,"$700,000"
4172,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-912-C5423631,"$595,000"
4173,https://condos.ca/toronto/massey-square-39-shank-st-1000-king-st-w/unit-513-C5422249,"$751,000"
4174,https://condos.ca/toronto/the-pinnacle-on-adelaide-295-adelaide-st-w/unit-2505-C5401887,"$745,000"
4175,https://condos.ca/toronto/quad-lofts-23-brant-st/unit-612-C5419277,"$840,000"
4176,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1113-C5417083,"$721,000"
4177,https://condos.ca/toronto/300-front-street-west-20-john-st-300-front-st-w/unit-3702-C5391850,"$660,000"
4178,https://condos.ca/toronto/263-wellington-west-263-wellington-st-w/unit-506-C5414448,"$608,500"
4179,https://condos.ca/toronto/charlie-8-charlotte-st/unit-512-C5414476,"$727,000"
4180,https://condos.ca/toronto/thompson-residences-621-629-king-st-w-38-stewart-st/unit-Ph1406-C5407644,"$827,500"
4181,https://condos.ca/toronto/fashion-house-lofts-560-king-st-w-461-adelaide-st-w/unit-306-C5416652,"$835,000"
4182,https://condos.ca/toronto/citysphere-801-king-st-w/unit-826-C5405172,"$575,000"
4183,https://condos.ca/toronto/massey-harris-lofts-915-king-st-w/unit-108-C5417488,"$600,000"
4184,https://condos.ca/toronto/the-soho-metropolitan-36-blue-jays-way/unit-701-C5409883,"$700,000"
4185,https://condos.ca/toronto/cinema-tower-21-widmer-st/unit-706-C5409319,"$843,000"
4186,https://condos.ca/toronto/citysphere-801-king-st-w/unit-1103-C5413103,"$572,000"
4187,https://condos.ca/toronto/musee-525-adelaide-st-w/unit-1132-C5389207,"$694,000"
4188,https://condos.ca/toronto/noir-residences-87-peter-st/unit-1316-C5382796,"$710,000"
4189,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-1127-C5411138,"$585,000"
4190,https://condos.ca/toronto/dna3-1030-king-st-w/unit-205-C5387693,"$700,000"
4191,https://condos.ca/toronto/cinema-tower-21-widmer-st/unit-1412-C5385250,"$715,000"
4192,https://condos.ca/toronto/festival-tower-80-john-st/unit-4010-C5407799,"$860,000"
4193,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-911-C5409339,"$595,000"
4194,https://condos.ca/toronto/dna-1-shaw-st/unit-522-C5403647,"$630,000"
4195,https://condos.ca/toronto/dna-1-shaw-st/unit-713-C5401910,"$705,000"
4196,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-602-C5403225,"$663,337"
4197,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1122-C5399371,"$750,000"
4198,https://condos.ca/toronto/oneeleven-condos-111-bathurst-st/unit-1517-C5389466,"$736,000"
4199,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1518-C5339907,"$550,000"
4200,https://condos.ca/toronto/quad-lofts-ii-19-brant-st/unit-309-C5393843,"$850,923"
4201,https://condos.ca/toronto/charlie-8-charlotte-st/unit-2805-C5346733,"$912,000"
4202,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-1133-C5368303,"$650,000"
4203,https://condos.ca/toronto/icon-1-270-wellington-st-w/unit-709-C5385567,"$660,000"
4204,https://condos.ca/toronto/citysphere-801-king-st-w/unit-525-C5380131,"$480,000"
4205,https://condos.ca/toronto/charlie-8-charlotte-st/unit-3404-C5383708,"$963,000"
4206,https://condos.ca/toronto/the-mercer-8-mercer-st/unit-1801-C5374454,"$660,000"
4207,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-118-C5383891,"$1,007,500"
4208,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-704-C5379408,"$610,000"
4209,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-915-C5361161,"$650,000"
4210,https://condos.ca/toronto/the-kings-lofts-800-king-st-w/unit-216-C5320598,"$745,000"
4211,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-407-C5370758,"$665,000"
4212,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-4603-C5374214,"$710,000"
4213,https://condos.ca/toronto/citysphere-801-king-st-w/unit-720-C5370855,"$570,000"
4214,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-416-C5362383,"$855,000"
4215,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-903-C5367290,"$620,000"
4216,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-204-C5349274,"$574,000"
4217,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1405W-C5365787,"$743,000"
4218,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-228-C5360549,"$579,000"
4219,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-513-C5360456,"$700,000"
4220,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-912-C5423631,"$595,000"
4221,https://condos.ca/toronto/massey-square-39-shank-st-1000-king-st-w/unit-513-C5422249,"$751,000"
4222,https://condos.ca/toronto/the-pinnacle-on-adelaide-295-adelaide-st-w/unit-2505-C5401887,"$745,000"
4223,https://condos.ca/toronto/quad-lofts-23-brant-st/unit-612-C5419277,"$840,000"
4224,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1113-C5417083,"$721,000"
4225,https://condos.ca/toronto/300-front-street-west-20-john-st-300-front-st-w/unit-3702-C5391850,"$660,000"
4226,https://condos.ca/toronto/263-wellington-west-263-wellington-st-w/unit-506-C5414448,"$608,500"
4227,https://condos.ca/toronto/charlie-8-charlotte-st/unit-512-C5414476,"$727,000"
4228,https://condos.ca/toronto/thompson-residences-621-629-king-st-w-38-stewart-st/unit-Ph1406-C5407644,"$827,500"
4229,https://condos.ca/toronto/fashion-house-lofts-560-king-st-w-461-adelaide-st-w/unit-306-C5416652,"$835,000"
4230,https://condos.ca/toronto/citysphere-801-king-st-w/unit-826-C5405172,"$575,000"
4231,https://condos.ca/toronto/massey-harris-lofts-915-king-st-w/unit-108-C5417488,"$600,000"
4232,https://condos.ca/toronto/the-soho-metropolitan-36-blue-jays-way/unit-701-C5409883,"$700,000"
4233,https://condos.ca/toronto/cinema-tower-21-widmer-st/unit-706-C5409319,"$843,000"
4234,https://condos.ca/toronto/citysphere-801-king-st-w/unit-1103-C5413103,"$572,000"
4235,https://condos.ca/toronto/musee-525-adelaide-st-w/unit-1132-C5389207,"$694,000"
4236,https://condos.ca/toronto/noir-residences-87-peter-st/unit-1316-C5382796,"$710,000"
4237,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-1127-C5411138,"$585,000"
4238,https://condos.ca/toronto/dna3-1030-king-st-w/unit-205-C5387693,"$700,000"
4239,https://condos.ca/toronto/cinema-tower-21-widmer-st/unit-1412-C5385250,"$715,000"
4240,https://condos.ca/toronto/festival-tower-80-john-st/unit-4010-C5407799,"$860,000"
4241,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-911-C5409339,"$595,000"
4242,https://condos.ca/toronto/dna-1-shaw-st/unit-522-C5403647,"$630,000"
4243,https://condos.ca/toronto/dna-1-shaw-st/unit-713-C5401910,"$705,000"
4244,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-602-C5403225,"$663,337"
4245,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1122-C5399371,"$750,000"
4246,https://condos.ca/toronto/oneeleven-condos-111-bathurst-st/unit-1517-C5389466,"$736,000"
4247,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1518-C5339907,"$550,000"
4248,https://condos.ca/toronto/quad-lofts-ii-19-brant-st/unit-309-C5393843,"$850,923"
4249,https://condos.ca/toronto/charlie-8-charlotte-st/unit-2805-C5346733,"$912,000"
4250,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-1133-C5368303,"$650,000"
4251,https://condos.ca/toronto/icon-1-270-wellington-st-w/unit-709-C5385567,"$660,000"
4252,https://condos.ca/toronto/citysphere-801-king-st-w/unit-525-C5380131,"$480,000"
4253,https://condos.ca/toronto/charlie-8-charlotte-st/unit-3404-C5383708,"$963,000"
4254,https://condos.ca/toronto/the-mercer-8-mercer-st/unit-1801-C5374454,"$660,000"
4255,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-118-C5383891,"$1,007,500"
4256,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-704-C5379408,"$610,000"
4257,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-915-C5361161,"$650,000"
4258,https://condos.ca/toronto/the-kings-lofts-800-king-st-w/unit-216-C5320598,"$745,000"
4259,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-407-C5370758,"$665,000"
4260,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-4603-C5374214,"$710,000"
4261,https://condos.ca/toronto/citysphere-801-king-st-w/unit-720-C5370855,"$570,000"
4262,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-416-C5362383,"$855,000"
4263,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-903-C5367290,"$620,000"
4264,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-204-C5349274,"$574,000"
4265,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1405W-C5365787,"$743,000"
4266,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-228-C5360549,"$579,000"
4267,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-513-C5360456,"$700,000"
4268,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-912-C5423631,"$595,000"
4269,https://condos.ca/toronto/massey-square-39-shank-st-1000-king-st-w/unit-513-C5422249,"$751,000"
4270,https://condos.ca/toronto/the-pinnacle-on-adelaide-295-adelaide-st-w/unit-2505-C5401887,"$745,000"
4271,https://condos.ca/toronto/quad-lofts-23-brant-st/unit-612-C5419277,"$840,000"
4272,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1113-C5417083,"$721,000"
4273,https://condos.ca/toronto/300-front-street-west-20-john-st-300-front-st-w/unit-3702-C5391850,"$660,000"
4274,https://condos.ca/toronto/263-wellington-west-263-wellington-st-w/unit-506-C5414448,"$608,500"
4275,https://condos.ca/toronto/charlie-8-charlotte-st/unit-512-C5414476,"$727,000"
4276,https://condos.ca/toronto/thompson-residences-621-629-king-st-w-38-stewart-st/unit-Ph1406-C5407644,"$827,500"
4277,https://condos.ca/toronto/fashion-house-lofts-560-king-st-w-461-adelaide-st-w/unit-306-C5416652,"$835,000"
4278,https://condos.ca/toronto/citysphere-801-king-st-w/unit-826-C5405172,"$575,000"
4279,https://condos.ca/toronto/massey-harris-lofts-915-king-st-w/unit-108-C5417488,"$600,000"
4280,https://condos.ca/toronto/the-soho-metropolitan-36-blue-jays-way/unit-701-C5409883,"$700,000"
4281,https://condos.ca/toronto/cinema-tower-21-widmer-st/unit-706-C5409319,"$843,000"
4282,https://condos.ca/toronto/citysphere-801-king-st-w/unit-1103-C5413103,"$572,000"
4283,https://condos.ca/toronto/musee-525-adelaide-st-w/unit-1132-C5389207,"$694,000"
4284,https://condos.ca/toronto/noir-residences-87-peter-st/unit-1316-C5382796,"$710,000"
4285,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-1127-C5411138,"$585,000"
4286,https://condos.ca/toronto/dna3-1030-king-st-w/unit-205-C5387693,"$700,000"
4287,https://condos.ca/toronto/cinema-tower-21-widmer-st/unit-1412-C5385250,"$715,000"
4288,https://condos.ca/toronto/festival-tower-80-john-st/unit-4010-C5407799,"$860,000"
4289,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-911-C5409339,"$595,000"
4290,https://condos.ca/toronto/dna-1-shaw-st/unit-522-C5403647,"$630,000"
4291,https://condos.ca/toronto/dna-1-shaw-st/unit-713-C5401910,"$705,000"
4292,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-602-C5403225,"$663,337"
4293,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1122-C5399371,"$750,000"
4294,https://condos.ca/toronto/oneeleven-condos-111-bathurst-st/unit-1517-C5389466,"$736,000"
4295,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1518-C5339907,"$550,000"
4296,https://condos.ca/toronto/quad-lofts-ii-19-brant-st/unit-309-C5393843,"$850,923"
4297,https://condos.ca/toronto/charlie-8-charlotte-st/unit-2805-C5346733,"$912,000"
4298,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-1133-C5368303,"$650,000"
4299,https://condos.ca/toronto/icon-1-270-wellington-st-w/unit-709-C5385567,"$660,000"
4300,https://condos.ca/toronto/citysphere-801-king-st-w/unit-525-C5380131,"$480,000"
4301,https://condos.ca/toronto/charlie-8-charlotte-st/unit-3404-C5383708,"$963,000"
4302,https://condos.ca/toronto/the-mercer-8-mercer-st/unit-1801-C5374454,"$660,000"
4303,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-118-C5383891,"$1,007,500"
4304,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-704-C5379408,"$610,000"
4305,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-915-C5361161,"$650,000"
4306,https://condos.ca/toronto/the-kings-lofts-800-king-st-w/unit-216-C5320598,"$745,000"
4307,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-407-C5370758,"$665,000"
4308,https://condos.ca/toronto/king-blue-115-125-blue-jays-way-355-king-st-w/unit-4603-C5374214,"$710,000"
4309,https://condos.ca/toronto/citysphere-801-king-st-w/unit-720-C5370855,"$570,000"
4310,https://condos.ca/toronto/the-thompson-residences-552-wellington-st-w-55-stewart-st/unit-416-C5362383,"$855,000"
4311,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-903-C5367290,"$620,000"
4312,https://condos.ca/toronto/the-summit-3-725-king-st-w/unit-204-C5349274,"$574,000"
4313,https://condos.ca/toronto/minto-westside-576-front-st-w-27-bathurst-st/unit-1405W-C5365787,"$743,000"
4314,https://condos.ca/toronto/icon-2-250-wellington-st-w/unit-228-C5360549,"$579,000"
4315,https://condos.ca/toronto/dna-north-tower-1005-king-st-w/unit-513-C5360456,"$700,000"
4316,https://condos.ca/toronto/the-summit-2-705-king-st-w/unit-912-C5423631,"$595,000"
4317,https://condos.ca/toronto/massey-square-39-shank-st-1000-king-st-w/unit-513-C5422249,"$751,000"
4318,https://condos.ca/toronto/the-pinnacle-on-adelaide-295-adelaide-st-w/unit-2505-C5401887,"$745,000"
4319,https://condos.ca/toronto/quad-lofts-23-brant-st/unit-612-C5419277,"$840,000"
4320,https://condos.ca/toronto/dna3-1030-king-st-w/unit-1113-C5417083,"$721,000"
4321,https://condos.ca/toronto/300-front-street-west-20-john-st-300-front-st-w/unit-3702-C5391850,"$660,000"
4322,https://condos.ca/toronto/263-wellington-west-263-wellington-st-w/unit-506-C5414448,"$608,500"
4323,https://condos.ca/toronto/charlie-8-charlotte-st/unit-512-C5414476,"$727,000"
4324,https://condos.ca/toronto/thompson-residences-621-629-king-st-w-38-stewart-st/unit-Ph1406-C5407644,"$827,500"
4325,https://condos.ca/toronto/fashion-house-lofts-560-king-st-w-461-adelaide-st-w/unit-306-C5416652,"$835,000"
4326,https://condos.ca/toronto/citysphere-801-king-st-w/unit-826-C5405172,"$575,000"
